                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    216,                 0.6275,                0.79607,                0.96882,                0.99486,                0.68745,                    0.5,                0.40625,                0.23769,                0.68745,                    0.5,                0.32364,                0.17969,                 1.1003,                 4.3504,                 3.4019,                 1.4947,              0.0002905,              0.0002905,              0.0002905
                    217,                0.53059,                0.72695,                0.86452,                0.94706,                0.68745,                    0.5,                0.40625,                0.23769,                0.68745,                    0.5,                0.32364,                0.17969,                 1.1003,                 4.3504,                 3.4019,                 1.4947,              0.0002872,              0.0002872,              0.0002872
                    218,                0.46847,                0.55821,                0.97781,                0.94783,                0.88855,                0.27778,                 0.6124,                0.34363,                0.88855,                0.27778,                 0.4052,                0.28513,                 1.0951,                 4.2806,                 3.1895,                 1.5164,              0.0002839,              0.0002839,              0.0002839
                    219,                0.51322,                0.56679,                  0.816,                0.92893,                0.88855,                0.27778,                 0.6124,                0.34363,                0.88855,                0.27778,                 0.4052,                0.28513,                 1.0951,                 4.2806,                 3.1895,                 1.5164,              0.0002806,              0.0002806,              0.0002806
                    220,                 0.5562,                 1.2894,                0.75905,                0.90141,                0.89126,                0.27778,                0.54346,                0.29663,                0.89417,                0.27778,                0.33698,                0.25558,                 1.1084,                 4.3077,                 3.1734,                 1.5282,              0.0002773,              0.0002773,              0.0002773
                    221,                0.59081,                0.83763,                0.92528,                0.90801,                0.89126,                0.27778,                0.54346,                0.29663,                0.89417,                0.27778,                0.33698,                0.25558,                 1.1084,                 4.3077,                 3.1734,                 1.5282,               0.000274,               0.000274,               0.000274
                    222,                0.55395,                 0.7725,                 0.7865,                0.96046,                0.89501,                0.26798,                  0.508,                 0.2792,                0.89501,                0.26798,                0.32529,                0.23895,                 1.2306,                 4.2185,                 3.2462,                 1.6434,              0.0002707,              0.0002707,              0.0002707
                    223,                0.56724,                0.93874,                 1.0419,                 1.0165,                0.89501,                0.26798,                  0.508,                 0.2792,                0.89501,                0.26798,                0.32529,                0.23895,                 1.2306,                 4.2185,                 3.2462,                 1.6434,              0.0002674,              0.0002674,              0.0002674
                    224,                0.44775,                0.73309,                0.78106,                 0.8977,                0.89419,                0.26333,                0.41486,                0.19317,                0.89419,                0.26333,                 0.2341,                 0.1505,                 1.1768,                 4.2347,                  3.361,                 1.6373,              0.0002641,              0.0002641,              0.0002641
                    225,                0.49268,                0.84391,                0.70834,                0.92089,                0.89419,                0.26333,                0.41486,                0.19317,                0.89419,                0.26333,                 0.2341,                 0.1505,                 1.1768,                 4.2347,                  3.361,                 1.6373,              0.0002608,              0.0002608,              0.0002608
                    226,                0.40735,                0.63165,                0.70384,                 0.9123,                0.88913,                0.25838,                0.23107,                0.16911,                 0.8582,                0.22222,                0.20496,                0.14751,                 1.1899,                  4.375,                 3.4876,                 1.6592,              0.0002575,              0.0002575,              0.0002575
                    227,                  1.091,                 1.7028,                 2.1366,                 1.3183,                0.88913,                0.25838,                0.23107,                0.16911,                 0.8582,                0.22222,                0.20496,                0.14751,                 1.1899,                  4.375,                 3.4876,                 1.6592,              0.0002542,              0.0002542,              0.0002542
                    228,                0.46918,                0.74386,                0.71064,                0.97454,                0.87862,                0.24048,                0.24648,                0.17073,                0.85123,                0.22222,                0.21494,                0.15393,                 1.2576,                 4.4547,                 3.6396,                  1.671,              0.0002509,              0.0002509,              0.0002509
                    229,                0.44201,                0.57084,                0.89906,                0.89999,                0.87862,                0.24048,                0.24648,                0.17073,                0.85123,                0.22222,                0.21494,                0.15393,                 1.2576,                 4.4547,                 3.6396,                  1.671,              0.0002476,              0.0002476,              0.0002476
                    230,                0.39375,                 1.1535,                 1.0092,                 1.0166,                0.83029,                0.22222,                0.23044,                0.17459,                0.83029,                0.22222,                0.20532,                0.14138,                 1.2243,                 4.5814,                  3.947,                 1.5961,              0.0002443,              0.0002443,              0.0002443
                    231,                0.42757,                0.54205,                0.83956,                0.99561,                0.83029,                0.22222,                0.23044,                0.17459,                0.83029,                0.22222,                0.20532,                0.14138,                 1.2243,                 4.5814,                  3.947,                 1.5961,               0.000241,               0.000241,               0.000241
                    232,                0.45018,                0.74484,                0.63974,                 0.8766,                 0.5989,                0.33333,                0.23724,                0.18311,                0.82628,                0.22222,                0.20558,                0.14179,                 1.2971,                 4.7508,                 4.3723,                 1.6442,              0.0002377,              0.0002377,              0.0002377
                    233,                0.69028,                 1.7281,                 1.2648,                 1.0688,                 0.5989,                0.33333,                0.23724,                0.18311,                0.82628,                0.22222,                0.20558,                0.14179,                 1.2971,                 4.7508,                 4.3723,                 1.6442,              0.0002344,              0.0002344,              0.0002344
                    234,                 1.1026,                  1.985,                 1.2802,                 1.3887,                0.82436,                0.22222,                  0.148,                0.11501,                0.59539,                0.42637,                0.15354,                0.08638,                 1.3594,                 4.8949,                 5.0853,                  1.686,              0.0002311,              0.0002311,              0.0002311
                    235,                0.66348,                0.93554,                 0.8227,                0.96888,                0.82436,                0.22222,                  0.148,                0.11501,                0.59539,                0.42637,                0.15354,                0.08638,                 1.3594,                 4.8949,                 5.0853,                  1.686,              0.0002278,              0.0002278,              0.0002278
                    236,                0.54514,                0.80183,                0.71427,                0.85339,                 0.4209,                0.33628,                0.13395,                0.09967,                0.44254,                0.44444,                0.13825,                0.07142,                 1.4088,                 4.9806,                 5.8679,                 1.7387,              0.0002245,              0.0002245,              0.0002245
                    237,                0.49101,                0.67506,                0.70689,                 0.9262,                 0.4209,                0.33628,                0.13395,                0.09967,                0.44254,                0.44444,                0.13825,                0.07142,                 1.4088,                 4.9806,                 5.8679,                 1.7387,              0.0002212,              0.0002212,              0.0002212
                    238,                0.83278,                 1.4274,                 1.1773,                 1.0792,                0.43846,                0.44444,                0.14253,                0.10058,                0.45642,                0.44354,                0.14975,                0.07541,                 1.4148,                 5.1444,                 6.0695,                 1.7365,              0.0002179,              0.0002179,              0.0002179
                    239,                0.65301,                0.55165,                0.96921,                 1.0315,                0.43846,                0.44444,                0.14253,                0.10058,                0.45642,                0.44354,                0.14975,                0.07541,                 1.4148,                 5.1444,                 6.0695,                 1.7365,              0.0002146,              0.0002146,              0.0002146
                    240,                0.46988,                0.53994,                0.64295,                 0.8459,                0.26931,                0.44444,                0.14604,                0.10745,                0.28286,                0.44444,                0.15205,                0.07994,                 1.4368,                 5.2722,                 6.4291,                 1.7362,              0.0002113,              0.0002113,              0.0002113
                    241,                0.52574,                0.82776,                 0.7878,                0.87752,                0.26931,                0.44444,                0.14604,                0.10745,                0.28286,                0.44444,                0.15205,                0.07994,                 1.4368,                 5.2722,                 6.4291,                 1.7362,               0.000208,               0.000208,               0.000208
                    242,                0.41475,                0.61404,                0.66488,                 0.9103,                0.26039,                0.44444,                0.14694,                0.10756,                0.62318,                0.37418,                0.19237,                0.09252,                 1.4913,                 5.5446,                  5.855,                 1.7309,              0.0002047,              0.0002047,              0.0002047
                    243,                0.42249,                0.60071,                0.70996,                0.93284,                0.26039,                0.44444,                0.14694,                0.10756,                0.62318,                0.37418,                0.19237,                0.09252,                 1.4913,                 5.5446,                  5.855,                 1.7309,              0.0002014,              0.0002014,              0.0002014
                    244,                 0.4513,                 0.5528,                 3.0267,                 1.0413,                0.83643,                0.22222,                 0.1582,                0.10322,                0.45276,                0.37714,                0.17368,                0.09327,                 1.4025,                  5.627,                 5.9569,                 1.6353,              0.0001981,              0.0001981,              0.0001981
                    245,                0.65073,                  1.014,                0.74828,                0.95689,                0.83643,                0.22222,                 0.1582,                0.10322,                0.45276,                0.37714,                0.17368,                0.09327,                 1.4025,                  5.627,                 5.9569,                 1.6353,              0.0001948,              0.0001948,              0.0001948
                    246,                 1.0571,                 1.5188,                 3.7238,                 1.6092,                0.67368,                0.27326,                0.23044,                0.13568,                0.61255,                0.37556,                0.20439,                0.12146,                 1.3673,                 5.6375,                 5.2744,                 1.6182,              0.0001915,              0.0001915,              0.0001915
                    247,                0.42966,                0.40874,                0.89019,                0.87013,                0.67368,                0.27326,                0.23044,                0.13568,                0.61255,                0.37556,                0.20439,                0.12146,                 1.3673,                 5.6375,                 5.2744,                 1.6182,              0.0001882,              0.0001882,              0.0001882
                    248,                0.52367,                0.92496,                0.74099,                   1.02,                0.67883,                0.27153,                0.24889,                0.17554,                0.32406,                0.48753,                0.30762,                 0.1514,                 1.2531,                 5.6569,                 4.4509,                 1.6068,              0.0001849,              0.0001849,              0.0001849
                    249,                 1.5845,                 1.2807,                 3.2121,                 1.5933,                0.67883,                0.27153,                0.24889,                0.17554,                0.32406,                0.48753,                0.30762,                 0.1514,                 1.2531,                 5.6569,                 4.4509,                 1.6068,              0.0001816,              0.0001816,              0.0001816
                    250,                0.52953,                  0.715,                0.76149,                0.87311,                0.87361,                0.22978,                0.25803,                0.18851,                0.31921,                0.48518,                0.30698,                0.15698,                 1.2311,                 5.7112,                 3.9471,                  1.647,              0.0001783,              0.0001783,              0.0001783
                    251,                0.96341,                0.86589,                 1.2633,                 1.5374,                0.87361,                0.22978,                0.25803,                0.18851,                0.31921,                0.48518,                0.30698,                0.15698,                 1.2311,                 5.7112,                 3.9471,                  1.647,               0.000175,               0.000175,               0.000175
                    252,                0.59511,                 1.2736,                0.84149,                0.94312,                0.87222,                0.22911,                0.25829,                0.18968,                0.87222,                0.22911,                0.25397,                0.14293,                 1.2872,                 5.8001,                 3.9259,                 1.7124,              0.0001717,              0.0001717,              0.0001717
                    253,                0.48246,                0.67682,                0.69595,                0.86831,                0.87222,                0.22911,                0.25829,                0.18968,                0.87222,                0.22911,                0.25397,                0.14293,                 1.2872,                 5.8001,                 3.9259,                 1.7124,              0.0001684,              0.0001684,              0.0001684
                    254,                0.40823,                0.65247,                0.84418,                0.89611,                0.87475,                0.22852,                0.32716,                0.19822,                0.87475,                0.22852,                0.25307,                0.14261,                 1.2311,                 5.8653,                 3.4328,                 1.7717,              0.0001651,              0.0001651,              0.0001651
                    255,                0.56633,                0.44753,                0.65691,                 1.1255,                0.87475,                0.22852,                0.32716,                0.19822,                0.87475,                0.22852,                0.25307,                0.14261,                 1.2311,                 5.8653,                 3.4328,                 1.7717,              0.0001618,              0.0001618,              0.0001618
                    256,                0.62018,                 1.1818,                 1.8591,                 1.0186,                0.86902,                0.23632,                0.35519,                0.20098,                0.86902,                0.23632,                0.25333,                0.14261,                 1.2092,                 5.8814,                 3.2259,                 1.7926,              0.0001585,              0.0001585,              0.0001585
                    257,                0.48474,                0.70422,                0.75237,                0.93829,                0.86902,                0.23632,                0.35519,                0.20098,                0.86902,                0.23632,                0.25333,                0.14261,                 1.2092,                 5.8814,                 3.2259,                 1.7926,              0.0001552,              0.0001552,              0.0001552
                    258,                0.35125,                0.54623,                0.65604,                0.82311,                0.68021,                0.27311,                0.44633,                0.23726,                0.68021,                0.27311,                0.25331,                0.14265,                 1.2302,                 5.8288,                 3.0856,                 1.7808,              0.0001519,              0.0001519,              0.0001519
                    259,                0.43155,                0.71246,                0.64694,                0.87332,                0.68021,                0.27311,                0.44633,                0.23726,                0.68021,                0.27311,                0.25331,                0.14265,                 1.2302,                 5.8288,                 3.0856,                 1.7808,              0.0001486,              0.0001486,              0.0001486
                    260,                0.56984,                 1.3728,                0.93466,                0.99907,                0.26355,                    0.5,                 0.4602,                0.27676,                0.64651,                0.22222,                0.19764,                0.13718,                 1.2299,                 5.8592,                 2.9982,                  1.785,              0.0001453,              0.0001453,              0.0001453
                    261,                0.64267,                0.66275,                0.79771,                 1.0339,                0.26355,                    0.5,                 0.4602,                0.27676,                0.64651,                0.22222,                0.19764,                0.13718,                 1.2299,                 5.8592,                 2.9982,                  1.785,               0.000142,               0.000142,               0.000142
                    262,                0.66141,                0.73116,                0.78461,                  1.437,                0.25174,                0.66667,                0.45989,                0.28119,                0.41275,                0.37189,                0.16985,                0.12096,                 1.2548,                 5.7535,                 2.9848,                 1.7966,              0.0001387,              0.0001387,              0.0001387
                    263,                0.64487,                 1.0284,                0.96481,                0.92455,                0.25174,                0.66667,                0.45989,                0.28119,                0.41275,                0.37189,                0.16985,                0.12096,                 1.2548,                 5.7535,                 2.9848,                 1.7966,              0.0001354,              0.0001354,              0.0001354
                    264,                0.55015,                0.92097,                0.71925,                0.90499,                0.36121,                0.52029,                 0.4598,                0.29931,                0.27191,                0.41953,                0.21503,                0.12269,                 1.2585,                 5.4299,                 2.7414,                 1.7652,              0.0001321,              0.0001321,              0.0001321
                    265,                0.51387,                0.78095,                0.96451,                0.91007,                0.36121,                0.52029,                 0.4598,                0.29931,                0.27191,                0.41953,                0.21503,                0.12269,                 1.2585,                 5.4299,                 2.7414,                 1.7652,              0.0001288,              0.0001288,              0.0001288
                    266,                0.49417,                0.71142,                0.89498,                0.89128,                0.58241,                    0.5,                0.54305,                0.36276,                0.44224,                0.41725,                0.29808,                0.19715,                 1.2133,                 5.4062,                 2.5841,                 1.7737,              0.0001255,              0.0001255,              0.0001255
                    267,                0.48638,                0.58346,                0.64983,                0.93342,                0.58241,                    0.5,                0.54305,                0.36276,                0.44224,                0.41725,                0.29808,                0.19715,                 1.2133,                 5.4062,                 2.5841,                 1.7737,              0.0001222,              0.0001222,              0.0001222
                    268,                 0.5039,                0.63712,                0.62568,                0.85169,                0.63697,                 0.4992,                0.54289,                 0.3761,                 0.4346,                0.40612,                0.30035,                0.19776,                 1.2024,                  5.297,                 2.5457,                 1.7748,              0.0001189,              0.0001189,              0.0001189
                    269,                0.37732,                0.58187,                0.64633,                0.86804,                0.63697,                 0.4992,                0.54289,                 0.3761,                 0.4346,                0.40612,                0.30035,                0.19776,                 1.2024,                  5.297,                 2.5457,                 1.7748,              0.0001156,              0.0001156,              0.0001156
                    270,                0.62424,                0.69224,                 0.8787,                0.96965,                0.64689,                0.47526,                0.45999,                0.30107,                0.51576,                0.52705,                0.30039,                0.13143,                 1.2108,                 5.3167,                 2.5728,                 1.7733,              0.0001123,              0.0001123,              0.0001123
                    271,                0.45066,                0.98145,                0.82262,                0.89758,                0.64689,                0.47526,                0.45999,                0.30107,                0.51576,                0.52705,                0.30039,                0.13143,                 1.2108,                 5.3167,                 2.5728,                 1.7733,               0.000109,               0.000109,               0.000109
                    272,                0.68236,                0.54756,                 1.1443,                 1.0622,                0.65481,                0.48326,                 0.4604,                0.30408,                0.46075,                0.40547,                0.21703,                0.12331,                  1.224,                 5.2715,                 2.6689,                 1.7814,              0.0001057,              0.0001057,              0.0001057
                    273,                0.27759,                0.35399,                0.64312,                 0.8623,                0.65481,                0.48326,                 0.4604,                0.30408,                0.46075,                0.40547,                0.21703,                0.12331,                  1.224,                 5.2715,                 2.6689,                 1.7814,              0.0001024,              0.0001024,              0.0001024
                    274,                0.42364,                0.71126,                0.66628,                0.86659,                0.64725,                0.47068,                0.46033,                0.27527,                0.47462,                0.42449,                0.21685,                0.12317,                 1.2451,                 5.2146,                 2.7015,                 1.8035,               9.91e-05,               9.91e-05,               9.91e-05
                    275,                0.46652,                0.78881,                0.87215,                0.86265,                0.64725,                0.47068,                0.46033,                0.27527,                0.47462,                0.42449,                0.21685,                0.12317,                 1.2451,                 5.2146,                 2.7015,                 1.8035,               9.58e-05,               9.58e-05,               9.58e-05
                    276,                0.49862,                0.59842,                0.92009,                0.91894,                0.63038,                0.44444,                0.44722,                0.25563,                0.46093,                0.44444,                0.19915,                0.12216,                 1.2467,                 5.2087,                 2.7151,                 1.8139,               9.25e-05,               9.25e-05,               9.25e-05
                    277,                0.39433,                0.56291,                0.68038,                0.86632,                0.63038,                0.44444,                0.44722,                0.25563,                0.46093,                0.44444,                0.19915,                0.12216,                 1.2467,                 5.2087,                 2.7151,                 1.8139,               8.92e-05,               8.92e-05,               8.92e-05
                    278,                0.48922,                0.61246,                0.74208,                0.84832,                0.60136,                0.44444,                0.44854,                0.27301,                0.51185,                 0.4938,                 0.2953,                0.12987,                 1.2431,                 5.0517,                 2.6428,                  1.786,               8.59e-05,               8.59e-05,               8.59e-05
                    279,                0.47025,                0.72197,                0.61796,                0.88423,                0.60136,                0.44444,                0.44854,                0.27301,                0.51185,                 0.4938,                 0.2953,                0.12987,                 1.2431,                 5.0517,                 2.6428,                  1.786,               8.26e-05,               8.26e-05,               8.26e-05
                    280,                0.38614,                0.50514,                0.64628,                0.90562,                0.55273,                    0.5,                0.43282,                0.26303,                0.48093,                    0.5,                0.28795,                0.13682,                 1.2829,                 4.9753,                 2.6751,                 1.7942,               7.93e-05,               7.93e-05,               7.93e-05
                    281,                0.47589,                0.64452,                0.63702,                0.83697,                0.55273,                    0.5,                0.43282,                0.26303,                0.48093,                    0.5,                0.28795,                0.13682,                 1.2829,                 4.9753,                 2.6751,                 1.7942,                7.6e-05,                7.6e-05,                7.6e-05
                    282,                0.61006,                0.56221,                0.67229,                 1.0981,                0.51991,                    0.5,                 0.4297,                0.26805,                0.64569,                0.44444,                0.28482,                0.13697,                 1.2642,                 5.0008,                 2.7636,                 1.7662,               7.27e-05,               7.27e-05,               7.27e-05
                    283,                 0.4592,                0.60949,                0.61759,                0.88835,                0.51991,                    0.5,                 0.4297,                0.26805,                0.64569,                0.44444,                0.28482,                0.13697,                 1.2642,                 5.0008,                 2.7636,                 1.7662,               6.94e-05,               6.94e-05,               6.94e-05
                    284,                0.43113,                0.69421,                0.77053,                0.85318,                0.58483,                0.66667,                  0.466,                0.30274,                0.67709,                    0.5,                0.29901,                0.13949,                 1.2328,                 5.0297,                 2.6182,                 1.8152,               6.61e-05,               6.61e-05,               6.61e-05
                    285,                0.46795,                0.79231,                0.74251,                0.98324,                0.58483,                0.66667,                  0.466,                0.30274,                0.67709,                    0.5,                0.29901,                0.13949,                 1.2328,                 5.0297,                 2.6182,                 1.8152,               6.28e-05,               6.28e-05,               6.28e-05
                    286,                0.64926,                0.90419,                0.74653,                  1.047,                0.52959,                0.66667,                0.43059,                0.30258,                 0.6585,                    0.5,                0.29124,                0.13882,                 1.2336,                 5.0577,                 2.8145,                 1.7768,               5.95e-05,               5.95e-05,               5.95e-05
                    287,                0.39276,                0.61053,                0.53772,                0.87904,                0.52959,                0.66667,                0.43059,                0.30258,                 0.6585,                    0.5,                0.29124,                0.13882,                 1.2336,                 5.0577,                 2.8145,                 1.7768,               5.62e-05,               5.62e-05,               5.62e-05
                    288,                0.49504,                0.58074,                0.61666,                0.96759,                0.37162,                0.66667,                   0.44,                0.31106,                0.65244,                    0.5,                0.30064,                0.14943,                 1.2161,                 5.0229,                 2.8226,                 1.7607,               5.29e-05,               5.29e-05,               5.29e-05
                    289,                 0.4841,                0.61239,                0.71369,                 0.9031,                0.37162,                0.66667,                   0.44,                0.31106,                0.65244,                    0.5,                0.30064,                0.14943,                 1.2161,                 5.0229,                 2.8226,                 1.7607,               4.96e-05,               4.96e-05,               4.96e-05
                    290,                0.55704,                0.93681,                 1.1606,                0.96121,                0.37887,                0.66667,                0.43939,                0.31106,                0.67586,                    0.5,                0.30003,                0.14917,                 1.2231,                 4.9678,                 2.7481,                  1.786,               4.63e-05,               4.63e-05,               4.63e-05
                    291,                0.38948,                 0.4388,                0.88581,                 0.8172,                0.37887,                0.66667,                0.43939,                0.31106,                0.67586,                    0.5,                0.30003,                0.14917,                 1.2231,                 4.9678,                 2.7481,                  1.786,                4.3e-05,                4.3e-05,                4.3e-05
                    292,                0.60361,                0.90674,                  2.743,                 1.2283,                0.39106,                0.66667,                0.45438,                0.32131,                 0.6805,                    0.5,                0.31508,                0.16618,                 1.2286,                 4.9153,                 2.8872,                 1.7673,               3.97e-05,               3.97e-05,               3.97e-05
                    293,                0.49812,                0.55461,                0.82506,                0.90227,                0.39106,                0.66667,                0.45438,                0.32131,                 0.6805,                    0.5,                0.31508,                0.16618,                 1.2286,                 4.9153,                 2.8872,                 1.7673,               3.64e-05,               3.64e-05,               3.64e-05
                    294,                0.36385,                0.87274,                 1.2986,                0.92823,                0.40419,                0.39954,                0.45739,                0.31876,                0.66325,                    0.5,                0.32245,                0.18222,                 1.2242,                 4.8243,                 3.1239,                  1.782,               3.31e-05,               3.31e-05,               3.31e-05
                    295,                0.72324,                  1.317,                 2.6421,                 1.4655,                0.40419,                0.39954,                0.45739,                0.31876,                0.66325,                    0.5,                0.32245,                0.18222,                 1.2242,                 4.8243,                 3.1239,                  1.782,               2.98e-05,               2.98e-05,               2.98e-05
                    296,                 1.4491,                 1.5618,                 3.4112,                 1.7064,                0.88875,                 0.2266,                0.44059,                 0.3156,                0.74524,                0.46971,                0.35931,                0.20781,                 1.2361,                 4.7707,                 3.6712,                 1.7488,               2.65e-05,               2.65e-05,               2.65e-05
                    297,                0.35131,                0.55241,                0.72505,                0.86128,                0.88875,                 0.2266,                0.44059,                 0.3156,                0.74524,                0.46971,                0.35931,                0.20781,                 1.2361,                 4.7707,                 3.6712,                 1.7488,               2.32e-05,               2.32e-05,               2.32e-05
                    298,                0.36555,                0.57776,                 0.6775,                0.82468,                 0.8714,                0.22661,                0.26371,                0.18836,                0.69918,                0.48867,                0.34556,                0.20091,                 1.2746,                 4.7558,                 4.2171,                 1.7819,               1.99e-05,               1.99e-05,               1.99e-05
                    299,                 1.0482,                 1.4526,                 3.9597,                 1.6876,                 0.8714,                0.22661,                0.26371,                0.18836,                0.69918,                0.48867,                0.34556,                0.20091,                 1.2746,                 4.7558,                 4.2171,                 1.7819,               1.66e-05,               1.66e-05,               1.66e-05
                    300,                 1.1298,                  2.263,                  2.138,                 1.2585,                0.66882,                0.31684,                0.27424,                0.20065,                0.74473,                0.48481,                0.35536,                0.20945,                 1.3507,                 4.7484,                 5.2391,                 1.7976,               1.33e-05,               1.33e-05,               1.33e-05
